ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES
 , ,degrees_north,degrees_east,kts,mb
9/1/2023 0:00,Tropical,21.9,116.2,95,940
9/1/2023 1:00,Tropical,21.9,116.1, , 
9/1/2023 2:00,Tropical,21.9,116, , 
9/1/2023 3:00,Tropical,21.9,115.9, , 
9/1/2023 4:00,Tropical,22,115.7, , 
9/1/2023 5:00,Tropical,22,115.6, , 
9/1/2023 6:00,Tropical,22,115.4,95,940
9/1/2023 7:00,Tropical,22,115.3, , 
9/1/2023 8:00,Tropical,22,115.1, , 
9/1/2023 9:00,Tropical,22,114.9, , 
9/1/2023 10:00,Tropical,22,114.8, , 
9/1/2023 11:00,Tropical,22,114.6, , 
9/1/2023 12:00,Tropical,22,114.4,85,950
9/1/2023 13:00,Tropical,22,114.3, , 
9/1/2023 14:00,Tropical,22,114.1, , 
9/1/2023 15:00,Tropical,22,114, , 
9/1/2023 16:00,Tropical,22,113.8, , 
9/1/2023 17:00,Tropical,22,113.6, , 
9/1/2023 18:00,Tropical,22,113.5,70,970
9/1/2023 19:00,Tropical,21.9,113.3, , 
9/1/2023 20:00,Tropical,21.9,113.2, , 
9/1/2023 21:00,Tropical,21.9,113.1, , 
9/1/2023 22:00,Tropical,21.8,113, , 
9/1/2023 23:00,Tropical,21.8,112.9, , 
9/2/2023 0:00,Tropical,21.7,112.8,60,980
9/2/2023 1:00,Tropical,21.7,112.6, , 
9/2/2023 2:00,Tropical,21.7,112.5, , 
9/2/2023 3:00,Tropical,21.7,112.3, , 
9/2/2023 4:00,Tropical,21.7,112.2, , 
9/2/2023 5:00,Tropical,21.7,112.1, , 
9/2/2023 6:00,Tropical,21.7,111.9,50,990
9/2/2023 7:00,Tropical,21.8,111.8, , 
9/2/2023 8:00,Tropical,21.8,111.6, , 
9/2/2023 9:00,Tropical,21.8,111.5, , 
9/2/2023 12:00,Tropical,21.7,111,35,996
9/2/2023 15:00,Tropical,21.6,110.6, , 
9/2/2023 18:00,Tropical,21.5,110.2, ,998
9/2/2023 21:00,Tropical,21.3,109.9, , 
9/3/2023 0:00,Tropical,21.2,109.6, ,1000
9/3/2023 3:00,Tropical,21.2,109.5, , 
9/3/2023 6:00,Tropical,21.1,109.4, ,1000
9/3/2023 9:00,Tropical,20.9,109.3, , 
9/3/2023 12:00,Mixture(contradicting report from different agencies),20.7,109.2, ,1000
9/3/2023 15:00,Tropical,20.5,109.1, , 
9/3/2023 18:00,Tropical,20.3,109.1, , 
9/3/2023 21:00,Tropical,20.1,109.1, , 
9/4/2023 0:00,Tropical,19.9,109.1, , 
8/21/2023 12:00,Disturbance,18.9,154.3, , 
8/21/2023 15:00,Disturbance,18.9,154, , 
8/21/2023 18:00,Disturbance,19,153.8, , 
8/21/2023 21:00,Disturbance,19.1,153.6, , 
8/22/2023 0:00,Tropical,19.1,153.3, , 
8/22/2023 3:00,Tropical,19,152.8, , 
8/22/2023 6:00,Tropical,18.8,152.4, , 
8/22/2023 9:00,Tropical,18.4,152.1, , 
8/22/2023 12:00,Tropical,18,151.9, , 
8/22/2023 15:00,Tropical,17.8,151.7, , 
8/22/2023 18:00,Tropical,17.6,151.6, , 
8/22/2023 21:00,Tropical,17.3,151.5, , 
8/23/2023 0:00,Mixture(contradicting report from different agencies),17.1,151.3, , 
8/23/2023 3:00,Mixture(contradicting report from different agencies),17.1,151.1, , 
8/23/2023 6:00,Tropical,17.1,150.8, , 
8/23/2023 9:00,Tropical,17,150.3, , 
8/23/2023 12:00,Tropical,16.8,150, , 
8/23/2023 15:00,Tropical,16.7,149.9, , 
8/23/2023 18:00,Mixture(contradicting report from different agencies),16.6,149.8, ,1002
8/23/2023 21:00,Mixture(contradicting report from different agencies),16.5,149.7, , 
8/24/2023 0:00,Mixture(contradicting report from different agencies),16.4,149.7, ,1002
8/24/2023 3:00,Mixture(contradicting report from different agencies),16.4,149.8, , 
8/24/2023 6:00,Mixture(contradicting report from different agencies),16.5,150, ,1000
8/24/2023 9:00,Mixture(contradicting report from different agencies),16.6,150.4, , 
8/24/2023 12:00,Mixture(contradicting report from different agencies),16.7,151, ,1002
8/24/2023 15:00,Mixture(contradicting report from different agencies),17.1,151.9, , 
8/24/2023 18:00,Mixture(contradicting report from different agencies),17.6,153,35,998
8/24/2023 21:00,Mixture(contradicting report from different agencies),18.2,153.9, , 
8/25/2023 0:00,Tropical,18.8,154.7,35,998
8/25/2023 3:00,Tropical,19.4,155.2, , 
8/25/2023 6:00,Tropical,20.1,155.5,40,994
8/25/2023 9:00,Tropical,20.8,155.5, , 
8/25/2023 12:00,Tropical,21.5,155.4,40,994
8/25/2023 15:00,Tropical,22.3,155.1, , 
8/25/2023 18:00,Tropical,23,154.8,40,994
8/25/2023 21:00,Tropical,23.6,154.5, , 
8/26/2023 0:00,Tropical,24.3,154.1,45,990
8/26/2023 3:00,Tropical,25.2,153.5, , 
8/26/2023 6:00,Tropical,26.1,152.8,50,985
8/26/2023 9:00,Tropical,26.9,152, , 
8/26/2023 12:00,Tropical,27.7,151,50,985
8/26/2023 15:00,Tropical,28.6,150.2, , 
8/26/2023 18:00,Tropical,29.5,149.4,50,985
8/26/2023 21:00,Tropical,30.6,148.4, , 
8/27/2023 0:00,Tropical,31.7,147.4,50,985
8/27/2023 3:00,Tropical,32.8,146.5, , 
8/27/2023 6:00,Tropical,33.8,145.7,50,985
8/27/2023 9:00,Tropical,34.8,145, , 
8/27/2023 12:00,Tropical,35.6,144.5,50,985
8/27/2023 15:00,Tropical,36.5,144.2, , 
8/27/2023 18:00,Tropical,37.2,144.2,45,990
8/27/2023 21:00,Tropical,37.9,144.3, , 
8/28/2023 0:00,Tropical,38.6,144.6,45,990
8/28/2023 3:00,Tropical,39.2,144.9, , 
8/28/2023 6:00,Tropical,39.8,145.5,45,990
8/28/2023 9:00,Tropical,40.2,146.4, , 
8/28/2023 12:00,Tropical,40.5,147.4,50,985
8/28/2023 15:00,Tropical,40.8,148.4, , 
8/28/2023 18:00,Tropical,41,149.5,50,985
8/28/2023 21:00,Tropical,41.2,150.8, , 
8/29/2023 0:00,Mixture(contradicting report from different agencies),41.2,152.4,45,990
8/29/2023 3:00,Mixture(contradicting report from different agencies),41.2,154.4, , 
8/29/2023 6:00,Extratropical,41.1,156.6, ,992
8/29/2023 9:00,Extratropical,41.2,158.8, , 
8/29/2023 12:00,Extratropical,41.3,161.1, ,992
8/29/2023 15:00,Extratropical,41.3,163.4, , 
8/29/2023 18:00,Extratropical,41.4,165.9, ,992
8/29/2023 21:00,Extratropical,41.8,169.1, , 
8/30/2023 0:00,Extratropical,42.4,172.7, ,988
8/30/2023 3:00,Extratropical,43.4,176, , 
8/30/2023 6:00,Extratropical,44.5,178.8, ,980
8/30/2023 9:00,Extratropical,45.4,180.7, , 
8/30/2023 12:00,Extratropical,46.2,182.1, , 
8/27/2023 0:00,Tropical,18.1,144.4, , 
8/27/2023 3:00,Tropical,18.2,144.4, , 
8/27/2023 6:00,Tropical,18.3,144.4, ,998
8/27/2023 9:00,Tropical,18.4,144.2, , 
8/27/2023 12:00,Mixture(contradicting report from different agencies),18.3,144, ,1000
8/27/2023 15:00,Mixture(contradicting report from different agencies),18.2,143.8, , 
8/27/2023 18:00,Mixture(contradicting report from different agencies),18.2,143.5, ,998
8/27/2023 21:00,Mixture(contradicting report from different agencies),18.2,143.2, , 
8/28/2023 0:00,Mixture(contradicting report from different agencies),18.3,142.7, ,998
8/28/2023 3:00,Mixture(contradicting report from different agencies),18.4,142.2, , 
8/28/2023 6:00,Mixture(contradicting report from different agencies),18.5,141.6, ,998
8/28/2023 9:00,Mixture(contradicting report from different agencies),18.5,141.1, , 
8/28/2023 12:00,Tropical,18.6,140.6, ,998
8/28/2023 15:00,Tropical,18.6,140, , 
8/28/2023 18:00,Tropical,18.7,139.4,35,996
8/28/2023 21:00,Tropical,18.8,138.8, , 
8/29/2023 0:00,Tropical,19,138.2,40,994
8/29/2023 3:00,Tropical,19,137.7, , 
8/29/2023 6:00,Tropical,19.1,137.3,45,990
8/29/2023 9:00,Tropical,19.2,137, , 
8/29/2023 12:00,Tropical,19.3,136.8,45,990
8/29/2023 15:00,Tropical,19.5,136.7, , 
8/29/2023 18:00,Tropical,19.7,136.6,45,990
8/29/2023 21:00,Tropical,19.9,136.4, , 
8/30/2023 0:00,Tropical,20.1,136.1,45,990
8/30/2023 3:00,Tropical,20.3,135.8, , 
8/30/2023 6:00,Tropical,20.4,135.5,45,990
8/30/2023 9:00,Tropical,20.6,135.2, , 
8/30/2023 12:00,Tropical,20.8,134.9,45,990
8/30/2023 15:00,Tropical,20.9,134.4, , 
8/30/2023 18:00,Tropical,21,133.8,50,985
8/30/2023 21:00,Tropical,21.1,133.4, , 
8/31/2023 0:00,Tropical,21.1,133,55,980
8/31/2023 3:00,Tropical,21.2,132.5, , 
8/31/2023 6:00,Tropical,21.3,132.1,55,980
8/31/2023 9:00,Tropical,21.5,131.6, , 
8/31/2023 12:00,Tropical,21.7,131.2,55,980
8/31/2023 15:00,Tropical,21.8,130.7, , 
8/31/2023 18:00,Tropical,21.9,130.3,55,980
8/31/2023 21:00,Tropical,22,129.9, , 
9/1/2023 0:00,Tropical,22.1,129.5,60,975
9/1/2023 3:00,Tropical,22.1,129, , 
9/1/2023 6:00,Tropical,22.1,128.5,60,975
9/1/2023 9:00,Tropical,22,128.1, , 
9/1/2023 12:00,Tropical,21.9,127.8,65,970
9/1/2023 15:00,Tropical,21.8,127.4, , 
9/1/2023 18:00,Tropical,21.9,127.1,65,970
9/1/2023 21:00,Tropical,22,126.7, , 
9/2/2023 0:00,Tropical,22.1,126.3,70,965
9/2/2023 3:00,Tropical,22.3,125.8, , 
9/2/2023 6:00,Tropical,22.4,125.3,75,960
9/2/2023 9:00,Tropical,22.6,124.8, , 
9/2/2023 12:00,Tropical,22.7,124.3,75,960
9/2/2023 15:00,Tropical,22.7,123.7, , 
9/2/2023 18:00,Tropical,22.6,123.2,85,945
9/2/2023 21:00,Tropical,22.5,122.9, , 
9/3/2023 0:00,Tropical,22.6,122.6,80,950
9/3/2023 3:00,Tropical,22.7,122.1, , 
9/3/2023 6:00,Tropical,22.9,121.5,65,965
9/3/2023 9:00,Tropical,22.9,120.8, , 
9/3/2023 12:00,Tropical,22.8,120.2,55,975
9/3/2023 15:00,Tropical,22.6,120, , 
9/3/2023 18:00,Tropical,22.6,120.1,50,980
9/3/2023 21:00,Tropical,22.9,120.1, , 
9/4/2023 0:00,Tropical,23.2,119.8,45,985
9/4/2023 3:00,Tropical,23.2,119.5, , 
9/4/2023 6:00,Tropical,23.2,119.2,45,985
9/4/2023 9:00,Tropical,23.4,119, , 
9/4/2023 12:00,Tropical,23.6,118.6,40,992
9/4/2023 15:00,Tropical,23.6,118.1, , 
9/4/2023 18:00,Tropical,23.6,117.5,35,996
9/4/2023 21:00,Tropical,23.5,117.2, , 
9/5/2023 0:00,Tropical,23.5,116.9, ,1000
9/5/2023 3:00,Tropical,23.5,116.7, , 
9/5/2023 6:00,Mixture(contradicting report from different agencies),23.6,116.6, ,1000
9/5/2023 9:00,Tropical,23.7,116.4, , 
9/5/2023 12:00,Tropical,23.6,116.2, ,1002
9/5/2023 15:00,Tropical,23.5,115.9, , 
9/5/2023 18:00,Tropical,23.4,115.6, ,1004
9/5/2023 21:00,Tropical,23.3,115.4, , 
9/6/2023 0:00,Mixture(contradicting report from different agencies),23.3,115.1, ,1006
9/6/2023 3:00,Disturbance,23.2,114.9, , 
9/6/2023 6:00,Disturbance,23.1,114.8, , 
9/6/2023 9:00,Disturbance,23,114.7, , 
9/6/2023 12:00,Disturbance,22.9,114.6, , 
9/6/2023 15:00,Disturbance,22.8,114.5, , 
9/6/2023 18:00,Disturbance,22.7,114.2, , 
9/6/2023 21:00,Disturbance,22.7,113.9, , 
9/7/2023 0:00,Disturbance,23,113.8, , 
9/7/2023 3:00,Disturbance,23.2,113.6, , 
9/7/2023 6:00,Disturbance,23.2,113.4, , 
9/7/2023 9:00,Disturbance,23.2,113.3, , 
9/7/2023 12:00,Disturbance,23.2,113.2, , 
9/7/2023 15:00,Disturbance,23.1,113, , 
9/7/2023 18:00,Disturbance,23,112.7, , 
9/7/2023 21:00,Disturbance,22.9,112.3, , 
9/8/2023 0:00,Disturbance,22.7,111.9, , 
9/8/2023 3:00,Disturbance,22.6,111.5, , 
9/8/2023 6:00,Disturbance,22.6,111.1, , 
9/8/2023 9:00,Disturbance,22.4,111, , 
9/8/2023 12:00,Disturbance,22.2,110.8, , 
9/8/2023 15:00,Disturbance,21.9,110.6, , 
9/8/2023 18:00,Disturbance,21.5,110.3, , 
9/8/2023 21:00,Disturbance,21.2,110, , 
9/9/2023 0:00,Disturbance,21.2,109.8, , 
9/9/2023 3:00,Disturbance,21.4,109.9, , 
9/9/2023 6:00,Disturbance,21.5,110, , 
9/9/2023 9:00,Disturbance,21.5,110, , 
9/9/2023 12:00,Disturbance,21.6,110, , 
9/9/2023 15:00,Disturbance,21.6,110, , 
9/9/2023 18:00,Disturbance,21.7,110, , 
9/9/2023 21:00,Disturbance,21.9,110, , 
9/10/2023 0:00,Disturbance,22.1,110, , 
9/10/2023 3:00,Disturbance,22.4,109.9, , 
9/10/2023 6:00,Disturbance,22.6,109.7, , 
9/10/2023 9:00,Disturbance,22.5,109.5, , 
9/10/2023 12:00,Disturbance,22.3,109.4, , 
8/29/2023 0:00,Disturbance,10.4,157.5, , 
8/29/2023 3:00,Disturbance,10.6,157, , 
8/29/2023 6:00,Disturbance,10.8,156.4, , 
8/29/2023 9:00,Disturbance,10.9,155.8, , 
8/29/2023 12:00,Mixture(contradicting report from different agencies),11.1,155.3, , 
8/29/2023 15:00,Mixture(contradicting report from different agencies),11.4,155, , 
8/29/2023 18:00,Tropical,11.6,154.7, ,1004
8/29/2023 21:00,Tropical,12,154.6, , 
8/30/2023 0:00,Tropical,12.4,154.5, ,1004
8/30/2023 3:00,Tropical,12.6,154.5, , 
8/30/2023 6:00,Tropical,12.9,154.4, ,1002
8/30/2023 9:00,Tropical,13.1,154.4, , 
8/30/2023 12:00,Tropical,13.3,154.4,35,1000
8/30/2023 15:00,Tropical,13.6,154.4, , 
8/30/2023 18:00,Tropical,14.1,154.5,40,998
8/30/2023 21:00,Tropical,14.6,154.5, , 
8/31/2023 0:00,Tropical,15.2,154.5,40,998
8/31/2023 3:00,Tropical,15.9,154.4, , 
8/31/2023 6:00,Tropical,16.7,154.2,45,994
8/31/2023 9:00,Tropical,17.3,154, , 
8/31/2023 12:00,Tropical,17.9,153.6,45,994
8/31/2023 15:00,Tropical,18.5,153.2, , 
8/31/2023 18:00,Tropical,19.1,152.8,45,994
8/31/2023 21:00,Tropical,19.7,152.3, , 
9/1/2023 0:00,Tropical,20.4,151.8,45,994
9/1/2023 3:00,Tropical,21.2,151.4, , 
9/1/2023 6:00,Tropical,21.9,150.8,40,998
9/1/2023 9:00,Tropical,22.6,150.1, , 
9/1/2023 12:00,Tropical,23.3,149.4,40,998
9/1/2023 15:00,Tropical,23.9,148.9, , 
9/1/2023 18:00,Tropical,24.4,148.4,40,998
9/1/2023 21:00,Tropical,24.8,148.1, , 
9/2/2023 0:00,Tropical,25.4,147.6,35,1000
9/2/2023 3:00,Tropical,26.2,147, , 
9/2/2023 6:00,Tropical,27.1,146.2,35,1000
9/2/2023 9:00,Tropical,28,145.6, , 
9/2/2023 12:00,Tropical,28.6,144.9,35,1000
9/2/2023 15:00,Tropical,29,143.9, , 
9/2/2023 18:00,Tropical,29.1,143,35,1000
9/2/2023 21:00,Tropical,29.3,142.4, , 
9/3/2023 0:00,Tropical,29.5,142, ,1002
9/3/2023 3:00,Tropical,29.9,141.3, , 
9/3/2023 6:00,Tropical,30.2,140.7, ,1002
9/3/2023 9:00,Tropical,30.4,140.2, , 
9/3/2023 12:00,Tropical,30.5,139.7, ,1002
9/3/2023 15:00,Tropical,30.9,139.1, , 
9/3/2023 18:00,Mixture(contradicting report from different agencies),31.3,138.5, ,1002
9/3/2023 21:00,Mixture(contradicting report from different agencies),31.6,137.8, , 
9/4/2023 0:00,Mixture(contradicting report from different agencies),31.8,137.1, ,1002
9/4/2023 3:00,Mixture(contradicting report from different agencies),31.8,136.4, , 
9/4/2023 6:00,Mixture(contradicting report from different agencies),31.7,135.8, ,1002
9/4/2023 9:00,Mixture(contradicting report from different agencies),31.6,135.1, , 
9/4/2023 12:00,Tropical,31.5,134.4, ,1004
9/4/2023 15:00,Tropical,31.3,133.9, , 
9/4/2023 18:00,Tropical,31.2,133.4, ,1004
9/4/2023 21:00,Tropical,31.1,132.7, , 
9/5/2023 0:00,Tropical,31,132.1, ,1004
9/5/2023 3:00,Tropical,30.9,131.9, , 
9/5/2023 6:00,Tropical,30.9,132.1, ,1004
9/5/2023 9:00,Tropical,31,132.2, , 
9/5/2023 12:00,Tropical,31.2,132.4, ,1004
9/5/2023 15:00,Tropical,31.5,132.5, , 
9/5/2023 18:00,Mixture(contradicting report from different agencies),31.8,132.7, ,1004
9/5/2023 21:00,Mixture(contradicting report from different agencies),32,133, , 
9/6/2023 0:00,Mixture(contradicting report from different agencies),32.1,133.3, ,1004
9/6/2023 3:00,Mixture(contradicting report from different agencies),32.1,133.7, , 
9/6/2023 6:00,Mixture(contradicting report from different agencies),32,134.1, ,1002
9/6/2023 9:00,Tropical,31.9,134.4, , 
9/6/2023 12:00,Mixture(contradicting report from different agencies),31.6,134.4, ,1004
9/6/2023 15:00,Disturbance,31.3,134, , 
9/6/2023 18:00,Disturbance,30.9,133.5, , 
9/6/2023 21:00,Disturbance,30.2,133.3, , 
9/7/2023 0:00,Disturbance,29.5,133.5, , 
9/7/2023 3:00,Disturbance,28.8,134, , 
9/7/2023 6:00,Disturbance,28.5,134.8, , 
9/7/2023 9:00,Disturbance,28.7,135.7, , 
9/7/2023 12:00,Disturbance,29.1,136.7, , 
9/4/2023 0:00,Disturbance,20.3,130, , 
9/4/2023 3:00,Disturbance,20.6,130.2, , 
9/4/2023 6:00,Mixture(contradicting report from different agencies),20.5,130.1, ,1002
9/4/2023 9:00,Mixture(contradicting report from different agencies),20.7,130.3, , 
9/4/2023 12:00,Mixture(contradicting report from different agencies),20.8,130.5, ,1002
9/4/2023 15:00,Mixture(contradicting report from different agencies),20.9,130.7, , 
9/4/2023 18:00,Mixture(contradicting report from different agencies),21.1,130.8, ,1002
9/4/2023 21:00,Mixture(contradicting report from different agencies),21.2,131, , 
9/5/2023 0:00,Mixture(contradicting report from different agencies),21.3,131.1, ,1004
9/5/2023 3:00,Mixture(contradicting report from different agencies),21.6,131.3, , 
9/5/2023 6:00,Mixture(contradicting report from different agencies),22,131.5, ,1002
9/5/2023 9:00,Mixture(contradicting report from different agencies),22.3,131.7, , 
9/5/2023 12:00,Tropical,22.7,132,35,1000
9/5/2023 15:00,Tropical,23.4,132.3, , 
9/5/2023 18:00,Tropical,24.1,132.7,35,1000
9/5/2023 21:00,Tropical,24.9,132.9, , 
9/6/2023 0:00,Tropical,25.7,133.1,35,1000
9/6/2023 3:00,Tropical,26.1,133.7, , 
9/6/2023 6:00,Tropical,26.6,134.2,40,998
9/6/2023 9:00,Tropical,27.1,134.5, , 
9/6/2023 12:00,Tropical,27.6,134.7,40,998
9/6/2023 15:00,Tropical,28.1,135.2, , 
9/6/2023 18:00,Tropical,28.6,135.6,40,998
9/6/2023 21:00,Tropical,29.2,136.1, , 
9/7/2023 0:00,Tropical,29.8,136.5,40,998
9/7/2023 3:00,Tropical,30.3,136.8, , 
9/7/2023 6:00,Tropical,30.9,137,40,998
9/7/2023 9:00,Tropical,31.4,137.1, , 
9/7/2023 12:00,Tropical,31.9,137.1,40,998
9/7/2023 15:00,Tropical,32.3,137.1, , 
9/7/2023 18:00,Tropical,32.6,137.1,40,998
9/7/2023 21:00,Tropical,32.7,137.1, , 
9/8/2023 0:00,Tropical,32.7,137.2,40,998
9/8/2023 3:00,Tropical,32.6,137.3, , 
9/8/2023 6:00,Tropical,32.6,137.5,35,1000
9/8/2023 9:00,Tropical,33,137.7, , 
9/8/2023 12:00,Tropical,33.6,138, ,1004
9/8/2023 15:00,Tropical,33.9,138.2, , 
9/8/2023 18:00,Mixture(contradicting report from different agencies),34.2,138.3, ,1006
9/8/2023 21:00,Disturbance,34.5,138.5, , 
9/9/2023 0:00,Disturbance,34.7,138.6, , 
9/9/2023 3:00,Disturbance,34.9,138.7, , 
9/9/2023 6:00,Disturbance,35.1,138.7, , 
9/23/2023 0:00,Disturbance,15.5,116.1, , 
9/23/2023 3:00,Disturbance,15.4,116.1, , 
9/23/2023 6:00,Disturbance,15.4,116, , 
9/23/2023 9:00,Disturbance,15.4,115.7, , 
9/23/2023 12:00,Disturbance,15.3,115.4, , 
9/23/2023 15:00,Disturbance,15.2,115.1, , 
9/23/2023 18:00,Disturbance,15.2,114.7, , 
9/23/2023 21:00,Disturbance,15.2,114.4, , 
9/24/2023 0:00,Disturbance,15.1,114, , 
9/24/2023 3:00,Disturbance,14.9,113.4, , 
9/24/2023 6:00,Disturbance,14.8,112.8, , 
9/24/2023 9:00,Disturbance,14.8,112.2, , 
9/24/2023 12:00,Disturbance,14.8,111.6, , 
9/24/2023 15:00,Disturbance,14.9,111.2, , 
9/24/2023 18:00,Mixture(contradicting report from different agencies),14.9,110.9, , 
9/24/2023 21:00,Mixture(contradicting report from different agencies),14.9,110.7, , 
9/25/2023 0:00,Tropical,15.1,110.4, , 
9/25/2023 3:00,Tropical,15.5,109.9, , 
9/25/2023 6:00,Tropical,15.8,109.4, , 
9/25/2023 9:00,Tropical,15.9,108.9, , 
9/25/2023 12:00,Tropical,16,108.4, , 
9/25/2023 15:00,Tropical,16.2,108, , 
9/25/2023 18:00,Tropical,16.3,107.5, , 
9/25/2023 21:00,Tropical,16.3,106.9, , 
9/26/2023 0:00,Tropical,16.3,106.3, , 
9/26/2023 3:00,Tropical,16.3,105.8, , 
9/26/2023 6:00,Tropical,16.4,105.2, , 
9/26/2023 9:00,Tropical,16.4,104.7, , 
9/26/2023 12:00,Mixture(contradicting report from different agencies),16.6,104.2, , 
9/26/2023 15:00,Tropical,16.8,103.7, , 
9/26/2023 18:00,Tropical,17.1,103.3, , 
9/27/2023 12:00,Disturbance,14.2,143.8, , 
9/27/2023 15:00,Disturbance,14.4,143.6, , 
9/27/2023 18:00,Disturbance,14.7,143.1, , 
9/27/2023 21:00,Disturbance,15.1,142.2, , 
9/28/2023 0:00,Disturbance,15.5,141.2, , 
9/28/2023 3:00,Disturbance,15.7,140.5, , 
9/28/2023 6:00,Disturbance,15.7,139.9, , 
9/28/2023 9:00,Disturbance,15.8,139.1, , 
9/28/2023 12:00,Mixture(contradicting report from different agencies),15.8,138.5, ,1004
9/28/2023 15:00,Mixture(contradicting report from different agencies),15.8,137.8, , 
9/28/2023 18:00,Mixture(contradicting report from different agencies),15.7,137.2, ,1004
9/28/2023 21:00,Mixture(contradicting report from different agencies),15.5,136.5, , 
9/29/2023 0:00,Mixture(contradicting report from different agencies),15.5,135.9, ,1004
9/29/2023 3:00,Mixture(contradicting report from different agencies),15.4,135.6, , 
9/29/2023 6:00,Mixture(contradicting report from different agencies),15.4,135.2, ,1002
9/29/2023 9:00,Mixture(contradicting report from different agencies),15.5,134.8, , 
9/29/2023 12:00,Tropical,15.5,134.3, ,1004
9/29/2023 15:00,Tropical,15.5,133.4, , 
9/29/2023 18:00,Tropical,15.5,132.6,35,1000
9/29/2023 21:00,Tropical,15.4,132.1, , 
9/30/2023 0:00,Tropical,15.4,131.9,35,1000
9/30/2023 3:00,Tropical,15.7,131.6, , 
9/30/2023 6:00,Tropical,16,131.3,35,998
9/30/2023 9:00,Tropical,16.2,131, , 
9/30/2023 12:00,Tropical,16.4,130.7,40,996
9/30/2023 15:00,Tropical,16.6,130.4, , 
9/30/2023 18:00,Tropical,16.9,130.1,45,992
9/30/2023 21:00,Tropical,17.1,129.8, , 
10/1/2023 0:00,Tropical,17.4,129.5,50,990
10/1/2023 3:00,Tropical,17.7,129.1, , 
10/1/2023 6:00,Tropical,17.9,128.9,50,990
10/1/2023 9:00,Tropical,18.1,128.7, , 
10/1/2023 12:00,Tropical,18.3,128.5,55,985
10/1/2023 15:00,Tropical,18.5,128.3, , 
10/1/2023 18:00,Tropical,18.7,128,65,975
10/1/2023 21:00,Tropical,18.9,127.7, , 
10/2/2023 0:00,Tropical,19.2,127.3,75,965
10/2/2023 3:00,Tropical,19.4,127, , 
10/2/2023 6:00,Tropical,19.6,126.6,80,955
10/2/2023 9:00,Tropical,19.8,126.4, , 
10/2/2023 12:00,Tropical,19.9,126.2,85,950
10/2/2023 15:00,Tropical,20.1,125.9, , 
10/2/2023 18:00,Tropical,20.2,125.5,90,940
10/2/2023 21:00,Tropical,20.3,125.3, , 
10/3/2023 0:00,Tropical,20.5,125.1,90,940
10/3/2023 3:00,Tropical,20.8,125, , 
10/3/2023 6:00,Tropical,21.2,124.9,90,940
10/3/2023 9:00,Tropical,21.5,124.8, , 
10/3/2023 12:00,Tropical,21.7,124.6,90,940
10/3/2023 15:00,Tropical,21.9,124.4, , 
10/3/2023 18:00,Tropical,22,124.1,85,950
10/3/2023 21:00,Tropical,22.1,123.8, , 
10/4/2023 0:00,Tropical,22.2,123.5,85,950
10/4/2023 3:00,Tropical,22.2,123.1, , 
10/4/2023 6:00,Tropical,22.1,122.7,90,940
10/4/2023 9:00,Tropical,22.1,122.3, , 
10/4/2023 12:00,Tropical,22,122,90,940
10/4/2023 15:00,Tropical,22,121.6, , 
10/4/2023 18:00,Tropical,21.9,121.3,90,940
10/4/2023 21:00,Tropical,21.9,121.1, , 
10/5/2023 0:00,Tropical,22,120.8,80,960
10/5/2023 3:00,Tropical,22,120.4, , 
10/5/2023 6:00,Tropical,22.1,120,70,975
10/5/2023 9:00,Tropical,22.1,119.5, , 
10/5/2023 12:00,Tropical,22,119.1,70,975
10/5/2023 15:00,Tropical,22,118.7, , 
10/5/2023 18:00,Tropical,21.9,118.4,65,980
10/5/2023 21:00,Tropical,21.9,118, , 
10/6/2023 0:00,Tropical,21.8,117.7,75,970
10/6/2023 3:00,Tropical,21.7,117.3, , 
10/6/2023 6:00,Tropical,21.7,116.9,80,960
10/6/2023 9:00,Tropical,21.6,116.6, , 
10/6/2023 12:00,Tropical,21.4,116.3,80,960
10/6/2023 15:00,Tropical,21.3,116, , 
10/6/2023 18:00,Tropical,21.2,115.7,85,955
10/6/2023 21:00,Tropical,21.1,115.6, , 
10/7/2023 0:00,Tropical,21.1,115.4,85,955
10/7/2023 3:00,Tropical,21.1,115.3, , 
10/7/2023 6:00,Tropical,21.2,115.2,85,955
10/7/2023 9:00,Tropical,21.2,115.2, , 
10/7/2023 12:00,Tropical,21.3,115.1,80,960
10/7/2023 15:00,Tropical,21.3,115, , 
10/7/2023 18:00,Tropical,21.4,114.9,75,970
10/7/2023 21:00,Tropical,21.4,114.8, , 
10/8/2023 0:00,Tropical,21.5,114.6,70,975
10/8/2023 1:00,Tropical,21.5,114.6, , 
10/8/2023 2:00,Tropical,21.5,114.5, , 
10/8/2023 3:00,Tropical,21.5,114.5, , 
10/8/2023 4:00,Tropical,21.6,114.4, , 
10/8/2023 5:00,Tropical,21.6,114.4, , 
10/8/2023 6:00,Tropical,21.6,114.3,70,975
10/8/2023 7:00,Tropical,21.6,114.3, , 
10/8/2023 8:00,Tropical,21.6,114.2, , 
10/8/2023 9:00,Tropical,21.6,114.2, , 
10/8/2023 10:00,Tropical,21.7,114.1, , 
10/8/2023 11:00,Tropical,21.7,114.1, , 
10/8/2023 12:00,Tropical,21.7,114,65,980
10/8/2023 13:00,Tropical,21.7,114, , 
10/8/2023 14:00,Tropical,21.7,113.9, , 
