fault_latitude,fault_longitude,earthquake_count,average_magnitude,avg_time_between_eq_days
37.15472811,140.88021663795,170,4.856470588235294,11.066412805172037
37.02983376,140.75265556440002,190,4.781578947368421,9.67211187291789
36.74925558,140.67825804205,199,4.75427135678392,9.28546425130939
36.79625529,140.4812979,183,4.7639344262295085,10.101768800875053
37.10404887,138.31889531395,23,4.9565217391304355,62.90189346064815
37.18418766591965,138.275685104479,24,4.945833333333334,61.816543089271335
35.17047972,139.64625804045,6,4.966666666666666,213.96221746064813
35.75272223181585,136.033738969772,5,4.76,183.50930283854169
35.690329313284195,136.1270781236925,4,4.699999999999999,244.67907045138892
35.691753151149996,135.1232569,2,4.55,449.01444155092594
35.7133128161782,134.9802037926195,1,4.5,
35.65083548,135.0630558,1,4.5,
35.8061126264942,134.9800657734535,1,4.5,
35.9493325442614,134.8365640077205,0,,
35.46414552,134.12091649855,3,5.366666666666667,35.55984659722222
34.63259027,131.99694151105,1,5,
34.595591129949995,132.28582924059998,3,4.866666666666666,68.50401673611111
33.6517318,133.3409411,2,4.85,733.9931669560185
34.67558004,135.90210791385,5,4.74,433.3397960734954
35.5146816,137.30129534359997,5,4.680000000000001,34.25723634548611
35.473148107499995,137.311773,3,4.7,68.50320603587963
34.37744489,134.84965572975,2,5.199999999999999,1443.3242000578705
34.39015017,134.81541433065001,2,5.199999999999999,1443.3242000578705
34.42559419,132.4327169,0,,
38.249172251299996,140.61175741225,3,4.666666666666667,0.01127865162037037
37.20552328,140.11876024815,23,4.9,58.41884455229377
37.17175139,140.03731975425,7,4.728571428571428,214.20243002507715
37.615557845249995,138.99821395045,18,5.027777777777777,61.79399648488562
37.07971094,139.38440524305,9,4.866666666666666,133.7251969
35.585440179200006,139.98464731209998,102,4.7627450980392165,16.542123446094607
35.7276074,139.2136491,15,4.673333333333333,98.41232163607805
34.66267267,138.85721740625002,3,5.233333333333333,367.0206252372685
34.996919471750005,138.4586178,5,5.42,303.20016859375
36.88467622,137.5525953,8,4.8625,195.79824250330688
36.07937216,137.1144244,4,4.675,69.65581232638888
35.472090912300004,137.89722120699997,1,4.7,
35.46050817,137.91462062875,1,4.7,
35.39110975,138.1783865,0,,
35.29131609,137.18234443575,5,4.74,365.24794144097217
35.6205061,136.3705954,2,4.85,734.0151089467593
42.75550586,140.3962016,0,,
35.19509517,136.02748886575,2,4.55,441.9352378703704
34.46850929,132.91330143335,0,,
34.35940179,132.8865847,0,,
33.94586275,131.6083378,4,5.05,356.6042944521605
33.77820356,131.48285333175,5,5.2,267.4532208391204
33.781784879949996,131.52008738705,5,5.2,267.4532208391204
33.84536369,131.4500009,2,4.800000000000001,528.8125104861111
33.778437976700005,131.58148995455002,8,5,152.8304119080688
33.83927487,131.3471768,0,,
33.81393811,131.36361158305,0,,
33.79401191,131.287482,0,,
34.095138565650004,132.3754079,3,5.5,184.5739008275463
34.0561772,132.28539967485,4,5.275,321.9923772029321
33.77957175,132.5704688,3,4.766666666666667,366.9354454050926
34.44961763,134.7593433,3,4.999999999999999,729.1771982175926
34.58670664,134.74524257925,2,5.199999999999999,1443.3242000578705
33.794564375700006,130.2193358,6,5.166666666666667,180.33875592824072
33.42147133,130.4032626,5,4.88,225.4234449103009
33.31816511940001,130.29132744035002,0,,
33.049711889099996,131.7400016,7,5.071428571428571,171.47718179012344
32.75989842,131.09329111300002,25,4.98,60.285506223958336
32.50017921,130.7620705,50,4.828,29.70783471395503
32.48360516,130.81967525714998,45,4.753333333333333,33.083725022359005
31.243151368550002,130.55532311425,20,4.709999999999999,87.02530034113062
34.91017157,136.35704703395,1,5.1,
45.02416456421875,141.7615989637755,3,4.633333333333334,508.05381967592587
45.47205204866815,141.4758345684985,2,4.85,84.11029541666667
37.23206966,136.5976026,13,4.846153846153847,75.14157601851852
37.40075844,136.84742576915,12,4.883333333333334,81.97262838383838
37.47847901,137.04386442244999,8,4.6625,104.85883756613758
37.59783007,137.3149937,1,4.6,
36.214900647468596,135.739404892404,1,4.8,
36.3155242006707,135.9308167800485,0,,
35.2124088962261,133.316817215415,0,,
35.32778230887405,133.433431311596,1,5.3,
34.5735790531156,133.361084463947,0,,
34.04373669654565,131.3546802472125,0,,
34.31896823,131.6164957,1,4.5,
34.38790341317655,131.6129878265785,1,4.5,
44.14075664499755,141.644565578688,5,5.06,225.4234706
36.054838574433504,135.780800197143,2,4.699999999999999,557.974375
35.9192323005853,135.74060051310948,3,4.666666666666666,503.4972987210648
35.74604472881935,135.974215340837,3,4.7,220.9676189351852
35.76711499498725,135.9034998136415,3,4.7,220.9676189351852
35.777298084886155,135.2746506458965,4,4.625,335.6648658140432
35.915633842442745,135.328413062023,4,4.625,335.6648658140432
33.58845919424135,130.5145971629165,3,4.666666666666667,450.8468058912037
33.4815637674275,130.37590240522098,5,4.88,225.4234449103009
31.7352515314076,129.922228876252,4,4.65,45.66934086805556
31.995939564131753,129.9877482344725,3,4.733333333333333,68.50401130208334
31.7399974222192,130.281274159911,1,4.8,
31.62057515218945,130.02912027133,10,4.659999999999999,183.63180303497944
31.56902322804795,130.22590660256,11,4.618181818181818,165.26862273148146
,,0,,
,,0,,
