"number of behavioral segment","name of behavioral segment",trend,dip,length[km],"fault type","upthrown side","slip rate[m/ky]","slip per event[m]","recurrence interval[ky]","age of the last faulting, field data","age of the last faulting, historical record","elapsed time rate","rupture probability[%] BPT","rupture probability[%] Poisson","Behavioral Segment Outline",Locality,Displacement,Event,"note of behavioral segment","note of slip rate","note of slip per event","note of recurrence interval","note of age of last faulting","endpoint latitude(north)","endpoint longitude(north)","endpoint latitude(south)","endpoint longitude(south) "
159-01,Tara,20Åã,"45 Åã W",10,Rev.,W,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"no faulting in Late Pleistocene and Holocene","no faulting in Late Pleistocene and Holocene","NNE-SSW trending west-dipping reverse fault along the eastern margin of the Suzuka Mountains in central Honshu","no faulting in Late Pleistocene and Holocene","no faulting in Late Pleistocene and Holocene",35.3227754996,136.4840517526,35.2423876704,136.441546362
159-02,Fumotomura,350Åã,"45 Åã W",21,Rev.,W,"   0.3","   2.4","   7.2","AD -1446 to -753",,"   0.43",0,0.4,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated terrace surfaces (Mieken,2003)","estimate based on vertical displacement of dated terrace surfaces (Mieken,2003)","N-S trending west-dipping reverse fault along the eastern margin of the Suzuka Mountains in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Mieken,2003)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.2387763227,136.4514756219,35.0517305874,136.4890470081
159-03,Komono,0Åã,"45 Åã W",20,Rev.,W,"   0.3","   2.3","   8.0",,,,,0.4,GO,GO,GO,GO,GO,0,"estimate based on vertical displacement of dated terrace surfaces (Mieken,2003)","estimate based on vertical displacement of dated terrace surfaces (Mieken,2003)","N-S trending west-dipping reverse fault along the eastern margin of the Suzuka Mountains in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Mieken,2003)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.0898956208,136.4635528787,34.9111759467,136.4197790243
160-01,Suzukaoki,330Åã,"45 Åã W",15,Rev.,W,"   0.3","   1.7","   5.8",,,,,0.5,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NW-SE to N-S trending west-dipping reverse fault in the Ise Bay","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.978735431,136.6356158182,34.8488199422,136.6660917715
161-01,Busshoji,0Åã,"45 Åã E",16,Rev.,E,"   0.1","   1.9","  19.0",,,,,0.2,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","N-S trending east-dipping reverse fault along the western margin of the Suzuka Mountains in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.3341801038,136.3560295682,35.1904632584,136.3438547727
161-02,Hyakusaiji,350Åã,"40 Åã E",14,Rev.,E,"   0.4","   1.6","   4.7",,,,,0.6,GO,GO,GO,GO,GO,0,"estimate based on vertical displacement of dated terrace surfaces (Ikeda et al,1991)","estimate based on vertical displacement of dated terrace surfaces (Ikeda et al,1991)","N-S trending east-dipping reverse fault along the western margin of the Suzuka Mountains in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Ikeda et al,1991)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.1961941737,136.2842527918,35.0773915261,136.3166181712
161-03,Watamukiyama,350Åã,"40 Åã E",18,Rev.,E,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"no faulting in Late Pleistocene and Holocene","no faulting in Late Pleistocene and Holocene","N-S trending east-dipping reverse fault along the western margin of the Suzuka Mountains in central Honshu","no faulting in Late Pleistocene and Holocene","no faulting in Late Pleistocene and Holocene",35.0759319785,136.3285631777,34.910539414,136.3525149166
162-01,Mukumoto,0Åã,"45 Åã W",27,Rev.,W,"   0.1","   3.1","  28.0","AD -26000 to 1254",,"   0.52",0.01,0.1,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated terrace surfaces (Mieken,1999)","estimate based on vertical displacement of dated terrace surfaces (Mieken,1999)","N-S trending west-dipping reverse fault along the eastern margin of the Nunobiki Mountains in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Mieken,1999)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.9169748867,136.4030502798,34.6699378805,136.3988612861
162-02,Kazahayaike,10Åã,"45 Åã W",11,Rev.,W,"   0.1","   1.3","  11.0",,,,,0.3,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated terrace surfaces (Mieken,1999)","estimate based on vertical displacement of dated terrace surfaces (Mieken,1999)","N-S trending west-dipping reverse fault in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Mieken,1999)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.7193538775,136.4665296773,34.6190027014,136.4427002437
162-03,Ano,70Åã,"45 Åã N",6,Rev.,N,"   0.1",,,,,,,,GO,GO,GO,GO,GO,0,"estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","ENE-WSW trending north-dipping reverse fault in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","out of current evaluation project because of its short length",34.7837082976,136.4972157553,34.7623383036,136.437542698
162-04,Misato,10Åã,"45 Åã W",7,Rev.,W,"   0.3",,,,,,,,GO,GO,GO,GO," ",0,"estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","N-S trending west-dipping reverse fault along the eastern margin of the Nunobiki Mountains in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","out of current evaluation project because of its short length",34.7912781387,136.4007988863,34.7253472251,136.3836286834
163-01,Ono,340Åã,"45 Åã E",12,Rev.,E,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NNW-SSE trending east-dipping reverse fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","out of current evaluation project because of its low activity",34.9786252448,136.2094540287,34.8893570948,136.2797500132
163-02,Jakuiike,10Åã,"45 Åã E",20,Rev.,E,"   0.1","   2.3","  23.0","AD -8053 to 632",,"   0.25",0,0.1,GO,GO,GO,GO,GO,1,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","N-S trending east-dipping reverse fault along the western margin of the Nunobiki Mountains in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.8835222302,136.2574731632,34.7038488616,136.2229214332
164-01,Shimagahara,70Åã,"60 Åã N",22,R-lat.,N,"   0.7","   2.6","   3.7","AD 1417 to 1523",,"   0.15",0,0.8,GO,GO,GO,GO,GO,1,"tentative estimate based on comparison with the adjacent Igaueno segment that has similar direction and comparable length","tentative estimate based on comparison with the adjacent Igaueno segment that has similar direction and comparable length","ENE-WSW trending right-lateral strike-slip fault with north-side-up vertical displacement in central Honshu","tentative estimate based on comparison with the adjacent Igaueno segment that has similar direction and comparable length","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.8365103057,136.1612752083,34.7593689151,135.9414031048
164-02,Igaueno,70Åã,"50 Åã N",20,R-lat.,N,"   0.7","   4.1","   5.8","AD 946or more","AD 1854","   0.03",0,0.5,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated terrace surfaces (Kariya et al,1999) and horizontal displacement","estimate based on vertical displacement of dated terrace surfaces (Kariya et al,1999) and horizontal displacement","ENE-WSW trending right-lateral strike-slip fault with north-side-up vertical displacement in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Kariya et al,1999) and horizontal displacement","estimated based on net displacement of burried valley bottom (Kariya et al,2000)",34.8597400411,136.2617496213,34.7822631832,136.0637606136
165-01,Isewan,340Åã,"60 Åã E",25,Rev.,E,"   0.2","   1.7","   7.5","AD 1400 to 1868",,"   0.05",0,0.4,GO,GO,GO,GO,GO,0,"estimate based on vertical displacement of dated reflector on the acoustic profiling section (Chubukuko-chosakai,1996)","estimate based on vertical displacement of dated reflector on the acoustic profiling section (Chubukuko-chosakai,1996)","NNW-SSE trending east-dipping reverse fault in the Ise Bay","estimate based on vertical displacement of dated reflector on the acoustic profiling section (Chubukuko-chosakai,1996)","estimated based on vertical displacement on the acoustic profiling section (Chubukuko-chosakai,1996)",34.9851921046,136.7354608941,34.7689826999,136.8195792658
165-02,Utsumi,310Åã,"60 Åã E",16,Rev.,E,"   0.3","   1.8","   7.2","AD 400 to 1000",,"   0.18",0,0.4,GO,GO,GO,GO,GO,0,"estimate based on vertical displacement of dated reflector on the acoustic profiling section (Chubukuko-chosakai,1996)","estimate based on vertical displacement of dated reflector on the acoustic profiling section (Chubukuko-chosakai,1996)","NW-SE trending northeast-dipping reverse fault in the Ise Bay","estimate based on vertical displacement of dated reflector on the acoustic profiling section (Chubukuko-chosakai,1996)","estimated based on vertical displacement on the acoustic profiling section (Chubukuko-chosakai,1996)",34.7663289724,136.8183954623,34.6912141758,136.9714088658
166-01,Shiroko-Noma,280Åã,"60 Åã N",19,Rev.,N,"   0.3","   2.2","   7.4","AD -4100 to -2600",,"   0.72",0.5,0.4,GO,GO,GO,GO,GO,0,"tentative estimate based on comparison with the adjacent Utsumi segment that has comparable length","tentative estimate based on comparison with the adjacent Utsumi segment that has comparable length","E-W trending north-dipping reverse fault in the Ise Bay","tentative estimate based on comparison with the adjacent Utsumi segment that has comparable length","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.7673116877,136.8112040513,34.7645156689383,136.609540662133
167-01,Mimikawa,10Åã,"60 Åã W",10,Rev.,W,"   0.1","   1.2","  12.0",,,,,0.3,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","N-S trending west-dipping reverse fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.6030950976,135.9348120175,35.5150810072,135.9673352983
167-02,Matsuya,350Åã,"60 Åã W",10,Rev.,W,"   0.1","   1.2","  12.0",,,,,0.3,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","N-S trending west-dipping reverse fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.6188056127,135.9900745679,35.5259579675,135.9761831278
168-01,Mikata,0Åã,"60 Åã E",28,Rev.,E,"   0.9","   5.5","   6.1","AD 794 to 1488","AD 1662","   0.06",0,0.5,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated sediments (Mizuno et al,1999)","estimate based on vertical displacement of dated sediments (Mizuno et al,1999)","N-S trending east-dipping reverse fault in central Honshu","estimate based on vertical displacement of dated sediments (Mizuno et al,1999)","estimated based on the changing of the water level of Lake Mikata from the historical record (Komatsubara et al,1999)",35.6931976013047,135.887391547711,35.444540927,135.917404223
169-01,Kumagawa,290Åã,"90 Åã V",12,L-lat.,S,"   0.3","   1.4","   4.7",,,,,0.6,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","WNW-ESE trending left-lateral strike-slip fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.470518681,135.8225646742,35.4311992232,135.9493848763
170-01,Tochudani,20Åã,"90 Åã V",27,R-lat.,-,"   0.7","   3.5","   5.0","AD 1477 to 1552","AD 1662","   0.07",0,0.6,GO,GO,GO,GO,GO,1,"tentative estimate based on comparison with the adjacent Kitashirakawa segment that has similar direction and comparable length","tentative estimate based on comparison with the adjacent Kitashirakawa segment that has similar direction and comparable length","NNE-SSW trending right-lateral strike-slip fault in central Honshu","tentative estimate based on comparison with the adjacent Kitashirakawa segment that has similar direction and comparable length","estimated based on horizontal displacement of channel deposit at the Tochudani trench (Yoshioka et al,1998)",35.428792194,135.936561093199,35.1900057745,135.8596423102
170-02,Kitashirakawa,20Åã,"90 Åã V",30,R-lat.,E,"   0.7","   3.5","   5.4","AD -512 to 428",,"   0.38",0,0.6,GO,GO,GO,GO,GO,1,"calcurated from the recurrence interval and the slip per event","calcurated from the recurrence interval and the slip per event","NNE-SSW trending right-lateral strike-slip fault along the eastern margin of the Kyoto Basin in central Honshu","calcurated from the recurrence interval and the slip per event","estimated based on horizontal displacement of channel deposit at the Shugakuin trench (Yoshioka et al,2002)",35.1900057745,135.8596423102,34.9293194025,135.7657476419
170-03,Dokenyama,50Åã,"60 Åã N",8,Rev.,N,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NE-SW trending northwest-dipping reverse fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","out of current evaluation project because of its short length",35.4115686911,136.000186096,35.3711217556,135.9338783793
171-01,Yasukeyama,10Åã,"60 Åã W",9,Rev.,W,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NNE-SSW trending west-dipping reverse fault along the eastern shore of the Tango Peninsula in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","out of current evaluation project because of its short length",35.668994977,135.2382234971,35.591548322,135.2121905386
171-02,Yamada,60Åã,"60 Åã N",14,R-lat.,N,"   0.1","   0.7","   6.8",,"AD 1927","   0.01",0,0.4,GO,GO,GO,GO,GO,1,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","ENE-WSW trending right-lateral strike-slip fault in the Tango Peninsula, central Honshu, ruptured during the 1927 Kitatango earthquake","tentative estimate based on a qualitative assessment of its geomorphic expression","net displacement of the surface fault associated with 1927 Kitatango earthquake (Okada and Matsuda,1997)",35.5874957194,135.2091569508,35.5330526362,135.0644777378
171-03,Nakafuji,70Åã,"80 Åã N",19,R-lat.,N,"   0.1","   2.2","  22.0","AD -10152 to -9295",,"   0.53",0.02,0.1,GO,GO,GO,GO,GO,1,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","ENE-WSW trending right-lateral strike-slip fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.5299145727725,135.083717963414,35.455387001075,134.897002973858
173-01,Wazukadani,50Åã,"60 Åã N",14,Rev.,N,"   0.1","   1.6","  16.0",,,,,0.2,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NE-SW trending northwest-dipping reverse fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.8492447928,135.9466965392,34.7597315048,135.8402529471
174-01,Obaku,0Åã,"45 Åã E",12,Rev.,E,"   0.3","   1.4","   4.7",,,,,0.6,GO,GO,GO,GO,GO,0,"tentative estimate based on comparison with the adjacent Kitashirakawa segment that has similar direction","tentative estimate based on comparison with the adjacent Kitashirakawa segment that has similar direction","N-S trending east-dipping reverse fault along the eastern margin of the Yamashina Basin in central Honshu","tentative estimate based on comparison with the adjacent Kitashirakawa segment that has similar direction","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.0087023333,135.8511983854,34.9002758682,135.8146903483
174-02,Ide,0Åã,"45 Åã E",19,Rev.,E,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"no faulting in Late Pleistocene and Holocene","no faulting in Late Pleistocene and Holocene","N-S trending east-dipping reverse fault along the eastern margin of the southern Kyoto Basin in central Honshu","no faulting in Late Pleistocene and Holocene","no faulting in Late Pleistocene and Holocene",34.8959013488,135.8138785706,34.7222092718,135.8184331445
174-03,Sahoda,0Åã,"45 Åã E",11,Rev.,E,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"no faulting in Late Pleistocene and Holocene","no faulting in Late Pleistocene and Holocene","N-S trending east-dipping reverse fault in central Honshu","no faulting in Late Pleistocene and Holocene","no faulting in Late Pleistocene and Holocene",34.7852683364,135.7865037802,34.6885706766,135.8000909011
174-04,Tenri,0Åã,"45 Åã E",21,Rev.,E,"   0.2","   2.4","  11.0","AD -8995 to 1194",,"   0.54",0.04,0.3,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated terrace surfaces (Sangawa et al,1985)","estimate based on vertical displacement of dated terrace surfaces (Sangawa et al,1985)","N-S trending east-dipping reverse fault along the eastern margin of the Nara Basin in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Sangawa et al,1985)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.715672379,135.8339530096,34.5251484819,135.852070922
175-01,Shiwaga,280Åã,"90 Åã V",13,L-lat.,-,"   0.2","   1.5","   7.6","AD -2416or less",,,,0.4,GO,GO,GO,GO,GO,1,"tentative estimate based on comparison with the adjacent Sekibayashi segment that has similar direction and comparable length","tentative estimate based on comparison with the adjacent Sekibayashi segment that has similar direction and comparable length","E-W trending left-lateral strike-slip fault in central Honshu","tentative estimate based on comparison with the adjacent Sekibayashi segment that has similar direction and comparable length","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.175336863,135.3655074203,35.1532606375,135.5043919109
175-02,Sekibayashi,300Åã,"90 Åã V",11,L-lat.,-,"   0.2","   1.3","   5.2","AD -338 to 65",,"   0.41",0,0.6,GO,GO,GO,GO,GO,1,"calcurated from the recurrence interval and the slip per event","calcurated from the recurrence interval and the slip per event","WNW-ESE trending left-lateral strike-slip fault in central Honshu","calcurated from the recurrence interval and the slip per event","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.1528197631,135.5076016428,35.0934599654,135.6099316725
175-03,Katagihara,340Åã,"45 Åã W",21,Rev.,W,"   0.2","   2.4","   9.9","AD -2343 to 1868",,"   0.23",0,0.3,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement from seismic profiling section (Kyotoshi,1997)","estimate based on vertical displacement from seismic profiling section (Kyotoshi,1997)","NNW-SSE trending west-dipping reverse fault along the western margin of the Kyoto Basin in central Honshu","estimate based on vertical displacement from seismic profiling section (Kyotoshi,1997)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.1093391742,135.6111800119,34.9289657575,135.6937289817
175-04,Kameoka,330Åã,"60 Åã E",28,L-lat.,E,"   0.4","   3.3","   7.3",,,,,0.4,GO,GO,GO,GO,GO,0,"estimate based on vertical displacement of dated terrace surfaces (Kyotofu,2004)","estimate based on vertical displacement of dated terrace surfaces (Kyotofu,2004)","NW-SE trending northeast-dipping reverse fault along the northeastern margin of the Kameoka Basin in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Kyotofu,2004)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",35.1117237503,135.5192360385,34.9007368325,135.6872195258
175-05,Yoshiminedera,0Åã,"45 Åã W",10,Rev.,W,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"no faulting in Late Pleistocene and Holocene","no faulting in Late Pleistocene and Holocene","N-S trending west-dipping reverse fault in central Honshu","no faulting in Late Pleistocene and Holocene","no faulting in Late Pleistocene and Holocene",34.9738797771,135.657666604,34.8847589325,135.6561068091
176-01,Ujigawa,60Åã,"70 Åã N",12,Rev.,N,"   0.1","   2.0","  18.0","AD -1095 to 1868",,"   0.09",0,0.2,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated tephra layers (Kyotoshi,2002)","estimate based on vertical displacement of dated tephra layers (Kyotoshi,2002)","ENE-WSW trending north-dipping reverse fault in central Honshu","estimate based on vertical displacement of dated tephra layers (Kyotoshi,2002)","estimated based on vertical displacement of dated tephra layers (Kyotoshi,2002)",34.951477846,135.8073752197,34.8910621514,135.6963510564
176-02,Takatsuki,70Åã,"90 Åã V",25,R-lat.,-,"   1.1","   2.9","   2.6","AD 1338 to 1755","AD 1596","   0.16",0,1,GO,GO,GO,GO,GO,1,"calcurated from the recurrence interval and the slip per event","calcurated from the recurrence interval and the slip per event","ENE-WSW trending right-lateral strike-slip fault in central Honshu","calcurated from the recurrence interval and the slip per event","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.9084434288,135.707643466,34.8274877467,135.4524146788
176-03,Baba,50Åã,"90 Åã V",7,R-lat.,-,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NE-SW trending right-lateral strike-slip fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","out of current evaluation project because of its short length",34.8985158661,135.5920159712,34.8600057912,135.5284388815
176-04,Minoo,40Åã,"60 Åã E",10,R-lat.,E,"   0.1","   1.2","  12.0",,,,,0.3,GO,GO,GO,GO,GO,0,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NE-SW trending right-lateral strike-slip fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.9037661968,135.546081832,34.8397358071,135.4723135108
176-05,Satsukiyama,30Åã,"60 Åã E",11,Rev.,E,"   0.0",,,,,,,,GO,GO,GO,GO,GO,0,"no faulting in Late Pleistocene and Holocene","no faulting in Late Pleistocene and Holocene","NE-SW trending southeast-dipping reverse fault in central Honshu","no faulting in Late Pleistocene and Holocene","no faulting in Late Pleistocene and Holocene",34.916956561,135.4976086469,34.8311577797,135.4287566359
176-06,Itami,70Åã,"90 Åã V",14,R-lat.,-,"   0.5","   1.6","   3.3","AD 1500 to 1740","AD 1596","   0.13",0,0.9,GO,GO,GO,GO,GO,1,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","ENE-WSW trending right-lateral strike-slip fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.8327523749,135.5055138282,34.7860505063,135.3668086196
176-07,Rokkosan,50Åã,"80 Åã N",28,R-lat.,N,"   2.5","   3.3","   1.3","AD 1561 to 1817","AD 1596","   0.32",0,2,GO,GO,GO,GO,GO,1,"calcurated from the recurrence interval and the slip per event","calcurated from the recurrence interval and the slip per event","NE-SW trending right-lateral strike-slip fault with northwest-side-up vertical displacement along the southeastern maegin of the Rokko Mountains in central Honshu","calcurated from the recurrence interval and the slip per event","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.7934712802,135.3070116335,34.6238384627,135.0795203655
176-08,Higashiura,40Åã,"80 Åã W",25,R-lat.,W,"   0.8","   1.5","   2.0","AD 1565 to 1803","AD 1596","   0.21",0,2,GO,GO,GO,GO,GO,1,"estimate based on vertical and horizontal displacement of dated terrace surfaces (Awata and Sumii,1996)","estimate based on vertical and horizontal displacement of dated terrace surfaces (Awata and Sumii,1996)","NE-SW trending right-lateral strike-slip fault along the eastern shore of the Awaji Island","estimate based on vertical and horizontal displacement of dated terrace surfaces (Awata and Sumii,1996)","estimated based on horizontal displacement at the Baba trench (Awata and Sumii,1996)",34.6205767706,135.0766767246,34.4532888061,134.8972180618
176-09,Hokudan,40Åã,"90 Åã V",20,R-lat.,E,"   0.8","   1.8","   2.3","AD 1822or more","AD 1995","   0.01",0,1,GO,GO,GO,GO,GO,1,"estimate based on vertical and horizontal displacement of dated terrace surfaces (Mizuno et al,1990)","estimate based on vertical and horizontal displacement of dated terrace surfaces (Mizuno et al,1990)","NE-SW trending right-lateral strike-slip fault along the western shore of the Awaji Island, ruptured during the 1995 Hyogoken-nanbu earthquake","estimate based on vertical and horizontal displacement of dated terrace surfaces (Mizuno et al,1990)","net displacement of the surface fault associated with 1995 Hyogoken-nanbu earthquake",34.6216585264,135.0713741557,34.5027024462,134.9096133454
176-10,Nishinomiya,50Åã,"60 Åã N",21,Rev.,N,"   0.5","   2.4","   4.9",,,,,0.6,GO,GO,GO,GO,GO,1,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","NE-SW trending northwest-dipping reverse fault in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.8096661785,135.339589216,34.6792652836,135.1739531966
176-11,Kawanishi,80Åã,"90 Åã V",26,R-lat.,-,"   0.7","   3.0","   4.2","AD 1568 to 1868","AD 1596","   0.10",0,0.7,GO,GO,GO,GO,GO,1,"estimate based on horizontal displacement of dated terrace scarp (Sangawa,1978)","estimate based on horizontal displacement of dated terrace scarp (Sangawa,1978)","ENE-WSW trending right-lateral strike-slip fault in central Honshu","estimate based on horizontal displacement of dated terrace scarp (Sangawa,1978)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.8449554674,135.5265275637,34.8013891141,135.2522131941
177-01,Otokoyama,0Åã,"45 Åã E",9,Rev.,E,"   0.1",,,,,,,,GO,GO,GO,GO,GO,0,"estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","N-S trending east-dipping reverse fault in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","out of current evaluation project because of its short length",34.8836149561,135.6943664869,34.8065744444,135.6810273018
177-02,Katano,30Åã,"45 Åã E",12,Rev.,E,"   0.2","   1.4","   5.8",,,,,0.5,GO,GO,GO,GO,GO,0,"estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","NE-SW trending southeast-dipping reverse fault in central Honshu","estimate based on vertical displacement of dated terrace surfaces (Nakata and Imaizumi,2002)","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.8342042188,135.7208648579,34.7438248419,135.6481923274
177-03,Ikoma,0Åã,"45 Åã E",33,Rev.,E,"   0.5","   3.8","   7.7","AD 450 to 934",,"   0.17",0,0.4,GO,GO,GO,GO,GO,1,"tentative estimate based on a qualitative assessment of its geomorphic expression","tentative estimate based on a qualitative assessment of its geomorphic expression","N-S trending east-dipping reverse fault along the western margin of the Ikoma Mountains in central Honshu","tentative estimate based on a qualitative assessment of its geomorphic expression","calculated based on empirical relationship between segment length and slip per event proposed by Awata (1999)",34.7973443496,135.6316819495,34.5029593967,135.6099468389
178-01,Uemachi,20Åã,"60 Åã E",36,Rev.,E,"   0.6","   4.8","   8.0","AD -580 to 1868",,"   0.17",0,0.4,GO,GO,GO,GO,GO,1,"estimate based on vertical displacement of dated sediments (Osakafu,1999)","estimate based on vertical displacement of dated sediments (Osakafu,1999)","N-S trending east-dipping reverse fault in the Osaka Plain, central Honshu","estimate based on vertical displacement of dated sediments (Osakafu,1999)","calculated from the slip rate and the recurrence interval",34.7469039031908,135.499949243881,34.432962170963,135.401724894368
